country,iso_code,year,resource,metric,value,unit,source,region
Cuba,CUB,1903,Oil,Production,0.0,EJ,OWID,
Cuba,CUB,1904,Oil,Production,0.0,EJ,OWID,
Cuba,CUB,1905,Oil,Production,0.0,EJ,OWID,
Cuba,CUB,1906,Oil,Production,0.0,EJ,OWID,
Cuba,CUB,1907,Oil,Production,0.0,EJ,OWID,
Cuba,CUB,1908,Oil,Production,0.0,EJ,OWID,
Cuba,CUB,1909,Oil,Production,0.0,EJ,OWID,
Cuba,CUB,1910,Oil,Production,0.0,EJ,OWID,
Cuba,CUB,1911,Oil,Production,0.0,EJ,OWID,
Cuba,CUB,1912,Oil,Production,0.0,EJ,OWID,
Cuba,CUB,1913,Oil,Production,0.0,EJ,OWID,
Cuba,CUB,1914,Oil,Production,0.0,EJ,OWID,
Cuba,CUB,1915,Oil,Production,0.0,EJ,OWID,
Cuba,CUB,1916,Oil,Production,0.0,EJ,OWID,
Cuba,CUB,1917,Oil,Production,0.0,EJ,OWID,
Cuba,CUB,1918,Oil,Production,0.0,EJ,OWID,
Cuba,CUB,1919,Oil,Production,0.0,EJ,OWID,
Cuba,CUB,1920,Oil,Production,0.0,EJ,OWID,
Cuba,CUB,1921,Oil,Production,0.0,EJ,OWID,
Cuba,CUB,1922,Oil,Production,0.0,EJ,OWID,
Cuba,CUB,1923,Oil,Production,0.0,EJ,OWID,
Cuba,CUB,1924,Oil,Production,0.0,EJ,OWID,
Cuba,CUB,1925,Oil,Production,0.0,EJ,OWID,
Cuba,CUB,1926,Oil,Production,0.0,EJ,OWID,
Cuba,CUB,1927,Oil,Production,0.0,EJ,OWID,
Cuba,CUB,1928,Oil,Production,0.0,EJ,OWID,
Cuba,CUB,1929,Oil,Production,0.0,EJ,OWID,
Cuba,CUB,1930,Oil,Production,0.0,EJ,OWID,
Cuba,CUB,1931,Oil,Production,0.0,EJ,OWID,
Cuba,CUB,1932,Oil,Production,0.0,EJ,OWID,
Cuba,CUB,1933,Oil,Production,0.0,EJ,OWID,
Cuba,CUB,1934,Oil,Production,0.0,EJ,OWID,
Cuba,CUB,1935,Oil,Production,0.0,EJ,OWID,
Cuba,CUB,1936,Oil,Production,0.0,EJ,OWID,
Cuba,CUB,1937,Oil,Production,0.0,EJ,OWID,
Cuba,CUB,1938,Oil,Production,0.0,EJ,OWID,
Cuba,CUB,1939,Oil,Production,0.0,EJ,OWID,
Cuba,CUB,1940,Oil,Production,0.0,EJ,OWID,
Cuba,CUB,1941,Oil,Production,0.0,EJ,OWID,
Cuba,CUB,1942,Oil,Production,0.0,EJ,OWID,
Cuba,CUB,1943,Oil,Production,0.0,EJ,OWID,
Cuba,CUB,1944,Oil,Production,0.0,EJ,OWID,
Cuba,CUB,1945,Oil,Production,0.0,EJ,OWID,
Cuba,CUB,1946,Oil,Production,0.14,EJ,OWID,
Cuba,CUB,1947,Oil,Production,0.198,EJ,OWID,
Cuba,CUB,1948,Oil,Production,0.151,EJ,OWID,
Cuba,CUB,1949,Oil,Production,0.105,EJ,OWID,
Cuba,CUB,1950,Oil,Production,0.174,EJ,OWID,
Cuba,CUB,1951,Oil,Production,0.151,EJ,OWID,
Cuba,CUB,1952,Oil,Production,0.174,EJ,OWID,
Cuba,CUB,1953,Oil,Production,0.244,EJ,OWID,
Cuba,CUB,1954,Oil,Production,0.163,EJ,OWID,
Cuba,CUB,1955,Oil,Production,0.593,EJ,OWID,
Cuba,CUB,1956,Oil,Production,0.826,EJ,OWID,
Cuba,CUB,1957,Oil,Production,0.663,EJ,OWID,
Cuba,CUB,1958,Oil,Production,0.535,EJ,OWID,
Cuba,CUB,1959,Oil,Production,0.302,EJ,OWID,
Cuba,CUB,1960,Oil,Production,0.163,EJ,OWID,
Cuba,CUB,1961,Oil,Production,0.116,EJ,OWID,
Cuba,CUB,1962,Oil,Production,0.14,EJ,OWID,
Cuba,CUB,1963,Oil,Production,0.361,EJ,OWID,
Cuba,CUB,1964,Oil,Production,0.43,EJ,OWID,
Cuba,CUB,1965,Oil,Production,0.663,EJ,OWID,
Cuba,CUB,1966,Oil,Production,0.802,EJ,OWID,
Cuba,CUB,1967,Oil,Production,1.349,EJ,OWID,
Cuba,CUB,1968,Oil,Production,2.303,EJ,OWID,
Cuba,CUB,1969,Oil,Production,2.396,EJ,OWID,
Cuba,CUB,1970,Oil,Production,1.849,EJ,OWID,
Cuba,CUB,1971,Oil,Production,1.396,EJ,OWID,
Cuba,CUB,1972,Oil,Production,1.303,EJ,OWID,
Cuba,CUB,1973,Oil,Production,1.605,EJ,OWID,
Cuba,CUB,1974,Oil,Production,1.954,EJ,OWID,
Cuba,CUB,1975,Oil,Production,2.628,EJ,OWID,
Cuba,CUB,1976,Oil,Production,2.733,EJ,OWID,
Cuba,CUB,1977,Oil,Production,2.977,EJ,OWID,
Cuba,CUB,1978,Oil,Production,2.791,EJ,OWID,
Cuba,CUB,1979,Oil,Production,2.791,EJ,OWID,
Cuba,CUB,1980,Oil,Production,3.899,EJ,OWID,
Cuba,CUB,1981,Oil,Production,5.943,EJ,OWID,
Cuba,CUB,1982,Oil,Production,7.313,EJ,OWID,
Cuba,CUB,1983,Oil,Production,8.683,EJ,OWID,
Cuba,CUB,1984,Oil,Production,10.762,EJ,OWID,
Cuba,CUB,1985,Oil,Production,12.566,EJ,OWID,
Cuba,CUB,1986,Oil,Production,13.252,EJ,OWID,
Cuba,CUB,1987,Oil,Production,13.252,EJ,OWID,
Cuba,CUB,1988,Oil,Production,11.228,EJ,OWID,
Cuba,CUB,1989,Oil,Production,11.197,EJ,OWID,
Cuba,CUB,1990,Oil,Production,10.513,EJ,OWID,
Cuba,CUB,1991,Oil,Production,10.513,EJ,OWID,
Cuba,CUB,1992,Oil,Production,11.914,EJ,OWID,
Cuba,CUB,1993,Oil,Production,14.62,EJ,OWID,
Cuba,CUB,1994,Oil,Production,17.358,EJ,OWID,
Cuba,CUB,1995,Oil,Production,18.567,EJ,OWID,
Cuba,CUB,1996,Oil,Production,21.523,EJ,OWID,
Cuba,CUB,1997,Oil,Production,21.79,EJ,OWID,
Cuba,CUB,1998,Oil,Production,22.381,EJ,OWID,
Cuba,CUB,1999,Oil,Production,26.94,EJ,OWID,
Cuba,CUB,2000,Oil,Production,28.607,EJ,OWID,
Cuba,CUB,2001,Oil,Production,34.224,EJ,OWID,
Cuba,CUB,2002,Oil,Production,32.373,EJ,OWID,
Cuba,CUB,2003,Oil,Production,37.76,EJ,OWID,
Cuba,CUB,2004,Oil,Production,39.76,EJ,OWID,
Cuba,CUB,2005,Oil,Production,35.777,EJ,OWID,
Cuba,CUB,2006,Oil,Production,35.349,EJ,OWID,
Cuba,CUB,2007,Oil,Production,34.593,EJ,OWID,
Cuba,CUB,2008,Oil,Production,35.859,EJ,OWID,
Cuba,CUB,2009,Oil,Production,33.015,EJ,OWID,
Cuba,CUB,2010,Oil,Production,36.28,EJ,OWID,
Cuba,CUB,2011,Oil,Production,37.649,EJ,OWID,
Cuba,CUB,2012,Oil,Production,35.745,EJ,OWID,
Cuba,CUB,2013,Oil,Production,34.226,EJ,OWID,
Cuba,CUB,2014,Oil,Production,34.226,EJ,OWID,
Cuba,CUB,2015,Oil,Production,34.226,EJ,OWID,
Cuba,CUB,2016,Oil,Production,34.205,EJ,OWID,
Cyprus,CYP,1980,Oil,Production,0.0,EJ,OWID,
Cyprus,CYP,1981,Oil,Production,0.0,EJ,OWID,
Cyprus,CYP,1982,Oil,Production,0.0,EJ,OWID,
Cyprus,CYP,1983,Oil,Production,0.0,EJ,OWID,
Cyprus,CYP,1984,Oil,Production,0.0,EJ,OWID,
Cyprus,CYP,1985,Oil,Production,0.0,EJ,OWID,
Cyprus,CYP,1986,Oil,Production,0.0,EJ,OWID,
Cyprus,CYP,1987,Oil,Production,0.0,EJ,OWID,
Cyprus,CYP,1988,Oil,Production,0.0,EJ,OWID,
Cyprus,CYP,1989,Oil,Production,0.0,EJ,OWID,
Cyprus,CYP,1990,Oil,Production,0.0,EJ,OWID,
Cyprus,CYP,1991,Oil,Production,0.0,EJ,OWID,
Cyprus,CYP,1992,Oil,Production,0.0,EJ,OWID,
Cyprus,CYP,1993,Oil,Production,0.0,EJ,OWID,
Cyprus,CYP,1994,Oil,Production,0.0,EJ,OWID,
Cyprus,CYP,1995,Oil,Production,0.0,EJ,OWID,
Cyprus,CYP,1996,Oil,Production,0.0,EJ,OWID,
Cyprus,CYP,1997,Oil,Production,0.0,EJ,OWID,
Cyprus,CYP,1998,Oil,Production,0.0,EJ,OWID,
Cyprus,CYP,1999,Oil,Production,0.0,EJ,OWID,
Cyprus,CYP,2000,Oil,Production,0.0,EJ,OWID,
Cyprus,CYP,2001,Oil,Production,0.0,EJ,OWID,
Cyprus,CYP,2002,Oil,Production,0.0,EJ,OWID,
Cyprus,CYP,2003,Oil,Production,0.0,EJ,OWID,
Cyprus,CYP,2004,Oil,Production,0.0,EJ,OWID,
Cyprus,CYP,2005,Oil,Production,0.0,EJ,OWID,
Cyprus,CYP,2006,Oil,Production,0.0,EJ,OWID,
Cyprus,CYP,2007,Oil,Production,0.0,EJ,OWID,
Cyprus,CYP,2008,Oil,Production,0.0,EJ,OWID,
Cyprus,CYP,2009,Oil,Production,0.0,EJ,OWID,
Cyprus,CYP,2010,Oil,Production,0.0,EJ,OWID,
Cyprus,CYP,2011,Oil,Production,0.0,EJ,OWID,
Cyprus,CYP,2012,Oil,Production,0.0,EJ,OWID,
Cyprus,CYP,2013,Oil,Production,0.0,EJ,OWID,
Cyprus,CYP,2014,Oil,Production,0.0,EJ,OWID,
Cyprus,CYP,2015,Oil,Production,0.0,EJ,OWID,
Cyprus,CYP,2016,Oil,Production,0.0,EJ,OWID,
Czechia,CZE,1993,Oil,Production,1.396,EJ,OWID,
Czechia,CZE,1994,Oil,Production,1.646,EJ,OWID,
Czechia,CZE,1995,Oil,Production,1.995,EJ,OWID,
Czechia,CZE,1996,Oil,Production,2.85,EJ,OWID,
Czechia,CZE,1997,Oil,Production,2.294,EJ,OWID,
Czechia,CZE,1998,Oil,Production,2.493,EJ,OWID,
Czechia,CZE,1999,Oil,Production,2.703,EJ,OWID,
Czechia,CZE,2000,Oil,Production,2.444,EJ,OWID,
Czechia,CZE,2001,Oil,Production,2.441,EJ,OWID,
Czechia,CZE,2002,Oil,Production,3.554,EJ,OWID,
Czechia,CZE,2003,Oil,Production,4.323,EJ,OWID,
Czechia,CZE,2004,Oil,Production,4.054,EJ,OWID,
Czechia,CZE,2005,Oil,Production,4.101,EJ,OWID,
Czechia,CZE,2006,Oil,Production,3.544,EJ,OWID,
Czechia,CZE,2007,Oil,Production,3.325,EJ,OWID,
Czechia,CZE,2008,Oil,Production,3.278,EJ,OWID,
Czechia,CZE,2009,Oil,Production,2.828,EJ,OWID,
Czechia,CZE,2010,Oil,Production,2.389,EJ,OWID,
Czechia,CZE,2011,Oil,Production,2.052,EJ,OWID,
Czechia,CZE,2012,Oil,Production,2.001,EJ,OWID,
Czechia,CZE,2013,Oil,Production,1.995,EJ,OWID,
Czechia,CZE,2014,Oil,Production,1.995,EJ,OWID,
Czechia,CZE,2015,Oil,Production,1.886,EJ,OWID,
Czechia,CZE,2016,Oil,Production,1.556,EJ,OWID,
Democratic Republic of Congo,COD,1900,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1901,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1902,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1903,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1904,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1905,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1906,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1907,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1908,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1909,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1910,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1911,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1912,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1913,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1914,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1915,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1916,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1917,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1918,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1919,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1920,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1921,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1922,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1923,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1924,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1925,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1926,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1927,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1928,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1929,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1930,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1931,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1932,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1933,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1934,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1935,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1936,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1937,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1938,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1939,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1940,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1941,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1942,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1943,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1944,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1945,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1946,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1947,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1948,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1949,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1950,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1951,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1952,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1953,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1954,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1955,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1956,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1957,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1958,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1959,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1960,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1961,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1962,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1963,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1964,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1965,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1966,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1967,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1968,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1969,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1970,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1971,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1972,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1973,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1974,Oil,Production,0.0,EJ,OWID,
Democratic Republic of Congo,COD,1975,Oil,Production,0.291,EJ,OWID,
Democratic Republic of Congo,COD,1976,Oil,Production,14.549,EJ,OWID,
Democratic Republic of Congo,COD,1977,Oil,Production,13.095,EJ,OWID,
Democratic Republic of Congo,COD,1978,Oil,Production,13.258,EJ,OWID,
Democratic Republic of Congo,COD,1979,Oil,Production,12.002,EJ,OWID,
Democratic Republic of Congo,COD,1980,Oil,Production,12.621,EJ,OWID,
Democratic Republic of Congo,COD,1981,Oil,Production,12.589,EJ,OWID,
Democratic Republic of Congo,COD,1982,Oil,Production,14.475,EJ,OWID,
Democratic Republic of Congo,COD,1983,Oil,Production,15.736,EJ,OWID,
Democratic Republic of Congo,COD,1984,Oil,Production,20.197,EJ,OWID,
Democratic Republic of Congo,COD,1985,Oil,Production,20.772,EJ,OWID,
Democratic Republic of Congo,COD,1986,Oil,Production,20.142,EJ,OWID,
Democratic Republic of Congo,COD,1987,Oil,Production,20.142,EJ,OWID,
Democratic Republic of Congo,COD,1988,Oil,Production,18.935,EJ,OWID,
Democratic Republic of Congo,COD,1989,Oil,Production,17.624,EJ,OWID,
Democratic Republic of Congo,COD,1990,Oil,Production,18.254,EJ,OWID,
Democratic Republic of Congo,COD,1991,Oil,Production,17.624,EJ,OWID,
Democratic Republic of Congo,COD,1992,Oil,Production,16.41,EJ,OWID,
Democratic Republic of Congo,COD,1993,Oil,Production,15.736,EJ,OWID,
Democratic Republic of Congo,COD,1994,Oil,Production,16.529,EJ,OWID,
Democratic Republic of Congo,COD,1995,Oil,Production,18.883,EJ,OWID,
Democratic Republic of Congo,COD,1996,Oil,Production,18.935,EJ,OWID,
Democratic Republic of Congo,COD,1997,Oil,Production,17.831,EJ,OWID,
Democratic Republic of Congo,COD,1998,Oil,Production,16.893,EJ,OWID,
Democratic Republic of Congo,COD,1999,Oil,Production,13.848,EJ,OWID,
Democratic Republic of Congo,COD,2000,Oil,Production,16.41,EJ,OWID,
Democratic Republic of Congo,COD,2001,Oil,Production,15.107,EJ,OWID,
Democratic Republic of Congo,COD,2002,Oil,Production,14.267,EJ,OWID,
Democratic Republic of Congo,COD,2003,Oil,Production,13.848,EJ,OWID,
Democratic Republic of Congo,COD,2004,Oil,Production,13.308,EJ,OWID,
Democratic Republic of Congo,COD,2005,Oil,Production,12.43,EJ,OWID,
Democratic Republic of Congo,COD,2006,Oil,Production,12.589,EJ,OWID,
Democratic Republic of Congo,COD,2007,Oil,Production,13.946,EJ,OWID,
Democratic Republic of Congo,COD,2008,Oil,Production,12.597,EJ,OWID,
Democratic Republic of Congo,COD,2009,Oil,Production,13.848,EJ,OWID,
Democratic Republic of Congo,COD,2010,Oil,Production,13.218,EJ,OWID,
Democratic Republic of Congo,COD,2011,Oil,Production,12.69,EJ,OWID,
Democratic Republic of Congo,COD,2012,Oil,Production,12.623,EJ,OWID,
Democratic Republic of Congo,COD,2013,Oil,Production,12.589,EJ,OWID,
Democratic Republic of Congo,COD,2014,Oil,Production,12.589,EJ,OWID,
Democratic Republic of Congo,COD,2015,Oil,Production,12.589,EJ,OWID,
Democratic Republic of Congo,COD,2016,Oil,Production,12.623,EJ,OWID,
Denmark,DNK,1900,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1901,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1902,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1903,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1904,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1905,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1906,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1907,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1908,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1909,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1910,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1911,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1912,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1913,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1914,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1915,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1916,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1917,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1918,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1919,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1920,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1921,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1922,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1923,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1924,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1925,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1926,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1927,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1928,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1929,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1930,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1931,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1932,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1933,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1934,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1935,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1936,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1937,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1938,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1939,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1940,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1941,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1942,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1943,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1944,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1945,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1946,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1947,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1948,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1949,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1950,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1951,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1952,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1953,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1954,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1955,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1956,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1957,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1958,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1959,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1960,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1961,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1962,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1963,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1964,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1965,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1966,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1967,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1968,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1969,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1970,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1971,Oil,Production,0.0,EJ,OWID,
Denmark,DNK,1972,Oil,Production,1.137,EJ,OWID,
Denmark,DNK,1973,Oil,Production,1.7,EJ,OWID,
Denmark,DNK,1974,Oil,Production,1.133,EJ,OWID,
Denmark,DNK,1975,Oil,Production,1.7,EJ,OWID,
Denmark,DNK,1976,Oil,Production,2.273,EJ,OWID,
Denmark,DNK,1977,Oil,Production,5.667,EJ,OWID,
Denmark,DNK,1978,Oil,Production,4.534,EJ,OWID,
Denmark,DNK,1979,Oil,Production,4.534,EJ,OWID,
Denmark,DNK,1980,Oil,Production,3.41,EJ,OWID,
Denmark,DNK,1981,Oil,Production,8.501,EJ,OWID,
Denmark,DNK,1982,Oil,Production,19.269,EJ,OWID,
Denmark,DNK,1983,Oil,Production,24.37,EJ,OWID,
Denmark,DNK,1984,Oil,Production,26.71,EJ,OWID,
Denmark,DNK,1985,Oil,Production,34.005,EJ,OWID,
Denmark,DNK,1986,Oil,Production,41.939,EJ,OWID,
Denmark,DNK,1987,Oil,Production,52.708,EJ,OWID,
Denmark,DNK,1988,Oil,Production,54.557,EJ,OWID,
Denmark,DNK,1989,Oil,Production,63.476,EJ,OWID,
Denmark,DNK,1990,Oil,Production,68.577,EJ,OWID,
Denmark,DNK,1991,Oil,Production,80.478,EJ,OWID,
Denmark,DNK,1992,Oil,Production,89.223,EJ,OWID,
Denmark,DNK,1993,Oil,Production,95.214,EJ,OWID,
Denmark,DNK,1994,Oil,Production,104.849,EJ,OWID,
Denmark,DNK,1995,Oil,Production,105.415,EJ,OWID,
Denmark,DNK,1996,Oil,Production,118.207,EJ,OWID,
Denmark,DNK,1997,Oil,Production,130.352,EJ,OWID,
Denmark,DNK,1998,Oil,Production,134.886,EJ,OWID,
Denmark,DNK,1999,Oil,Production,169.458,EJ,OWID,
Denmark,DNK,2000,Oil,Production,206.294,EJ,OWID,
Denmark,DNK,2001,Oil,Production,197.229,EJ,OWID,
Denmark,DNK,2002,Oil,Production,210.264,EJ,OWID,
Denmark,DNK,2003,Oil,Production,208.564,EJ,OWID,
Denmark,DNK,2004,Oil,Production,221.638,EJ,OWID,
Denmark,DNK,2005,Oil,Production,215.351,EJ,OWID,
Denmark,DNK,2006,Oil,Production,195.834,EJ,OWID,
Denmark,DNK,2007,Oil,Production,176.414,EJ,OWID,
Denmark,DNK,2008,Oil,Production,163.232,EJ,OWID,
Denmark,DNK,2009,Oil,Production,150.061,EJ,OWID,
Denmark,DNK,2010,Oil,Production,141.381,EJ,OWID,
Denmark,DNK,2011,Oil,Production,127.239,EJ,OWID,
Denmark,DNK,2012,Oil,Production,116.067,EJ,OWID,
Denmark,DNK,2013,Oil,Production,100.982,EJ,OWID,
Denmark,DNK,2014,Oil,Production,94.557,EJ,OWID,
Denmark,DNK,2015,Oil,Production,89.433,EJ,OWID,
Denmark,DNK,2016,Oil,Production,80.53,EJ,OWID,
Denmark,DNK,2017,Oil,Production,78.351,EJ,OWID,
Denmark,DNK,2018,Oil,Production,65.673,EJ,OWID,
Denmark,DNK,2019,Oil,Production,58.35,EJ,OWID,
Denmark,DNK,2020,Oil,Production,40.94,EJ,OWID,
